,isin,year,em_60000,em_60100,em_60200,em_60300,em_60400,em_60500,em_60600,em_60700,em_60800,em_60900,em_61000,em_61100,em_61200,em_61300,em_61400,em_61500,em_61600,em_61700,em_61800
108,JP3125800007,2022,358644.7955389651,29903119.0,236685547.0,230430580.0,73792055.0,286477409.0,136558520.0,49846983.0,51041210.0,140229462.0,143287071.0,80697375.0,164258000.0,186955820.0,68950300.0,59815696.0,221300967.0,108994922.0,136866841.0
109,JP3125800007,2023,358669.5767570186,154936735.0,31208276.0,285750784.0,166122417.0,147978352.0,237020762.0,261329955.0,23984116.0,83565925.0,249926148.0,48715605.0,119386783.0,240129713.0,7841642.0,200909462.0,238110881.0,192213387.0,120899539.0
110,US23821D1000,2013,317874.41017528257,52189356.0,187892356.0,254759445.0,52128742.0,226190293.0,131365228.0,180181555.0,84145886.0,163320207.0,64608020.0,176487594.0,125188450.0,276904988.0,268013621.0,173273994.0,207048907.0,166003535.0,152492585.0
111,US23821D1000,2014,321456.80359041365,239838560.0,169979874.0,209996652.0,,47872202.0,5587363.0,88597975.0,91977998.0,16115842.0,47657971.0,251875016.0,112440243.0,2141213.0,136925442.0,221134680.0,280561638.0,262935331.0,124818930.0
112,US23821D1000,2015,313136.1991413154,280800398.0,9677683.0,217642149.0,77968281.0,276082905.0,156096481.0,233212255.0,272469527.0,14658447.0,14530177.0,201080187.0,133333350.0,254582976.0,148974011.0,63967982.0,149802065.0,176639836.0,162953201.0
113,US23821D1000,2016,299501.9032933444,196239121.0,283957186.0,189655675.0,23427053.0,38487616.0,220357014.0,77084788.0,196604281.0,265811790.0,287833085.0,90859620.0,169878262.0,91754952.0,32121709.0,177997934.0,175986589.0,79798784.0,1460332.0
114,US23821D1000,2017,337559.69730470295,165854103.0,271479787.0,264687245.0,173570006.0,265251385.0,161153101.0,81524995.0,191049266.0,106261153.0,111355256.0,193756643.0,240327273.0,145980131.0,279957258.0,77993590.0,163939771.0,121361745.0,213182389.0
115,US23821D1000,2018,367226.1751621739,202590402.0,165419074.0,209839885.0,222854907.0,233348413.0,123154878.0,229599771.0,218459473.0,194073627.0,10368292.0,11119168.0,98204842.0,259311962.0,166338246.0,221445305.0,176011495.0,214174936.0,16556940.0
116,US23821D1000,2019,328174.63651337655,21834788.0,193310617.0,211494655.0,175412275.0,168052954.0,143570528.0,170521874.0,200530268.0,255237223.0,4389087.0,188165303.0,281324740.0,34801206.0,79295700.0,265163524.0,243677739.0,63658479.0,106636493.0
117,US23821D1000,2020,322449.5233186224,82894638.0,243577788.0,127291763.0,102666634.0,272064154.0,161271808.0,9829317.0,63365263.0,100472437.0,110440284.0,110103079.0,134954913.0,124009045.0,20768721.0,164863709.0,239833810.0,280294456.0,240220457.0
118,US23821D1000,2021,344727.5787859453,8638112.0,157528253.0,95197764.0,220801224.0,147291365.0,228254053.0,3665769.0,253072785.0,133868155.0,76348471.0,194548669.0,174358131.0,281072587.0,261151952.0,246171346.0,6418776.0,236743349.0,148707130.0
119,US23821D1000,2022,368271.7753673531,27119701.0,203581637.0,76572141.0,118127102.0,28841738.0,145410267.0,95708761.0,8493149.0,103197730.0,258710243.0,225975209.0,34596578.0,19317938.0,286252619.0,215464810.0,43459812.0,117596248.0,146698026.0
120,US23821D1000,2023,406956.8088759528,275097506.0,254548197.0,213510453.0,159249327.0,204009216.0,193369361.0,95245774.0,219234246.0,,120892141.0,75330987.0,282546366.0,260343789.0,75636389.0,101893915.0,217556128.0,178129900.0,66260871.0
121,INE238A01034,2013,322377.3430020039,99020609.0,150274461.0,153416958.0,42113242.0,4339451.0,17788960.0,156100978.0,46821122.0,202435397.0,65100250.0,194747140.0,225672794.0,67005517.0,143390260.0,251321936.0,167056335.0,144489414.0,74183117.0
122,INE238A01034,2014,331377.3246477249,210961788.0,244406374.0,267330302.0,6356313.0,158504094.0,158706365.0,284135240.0,166380818.0,121148375.0,120720981.0,180543611.0,133783616.0,229786653.0,67829717.0,51611713.0,175458554.0,187744366.0,269995469.0
123,INE238A01034,2015,331344.6859285594,248693962.0,161673725.0,217009032.0,133470376.0,214238187.0,50394102.0,281179059.0,103211018.0,264806787.0,36022966.0,144661052.0,59817705.0,7951515.0,259272817.0,266389857.0,146395433.0,263109088.0,58665481.0
124,INE238A01034,2016,357667.39442371763,227030947.0,141826110.0,188140100.0,184738744.0,224550208.0,92635804.0,38587189.0,231801587.0,271413949.0,56329447.0,229274577.0,275748183.0,215227288.0,251842973.0,75034338.0,74008111.0,232732035.0,224234672.0
125,INE238A01034,2017,409000.21370289265,183294836.0,239843456.0,80933283.0,37119617.0,123622172.0,70725758.0,122599996.0,162935965.0,18619167.0,268658502.0,132655239.0,154991196.0,133358813.0,281653254.0,68295497.0,48848392.0,287038455.0,
126,INE238A01034,2018,391951.8971065609,65820590.0,107189776.0,191714905.0,69775014.0,172887834.0,34732207.0,165503173.0,48142931.0,138401300.0,21661986.0,151236402.0,216510247.0,58429533.0,56495461.0,196685619.0,129054512.0,135390966.0,222351654.0
127,INE238A01034,2019,434816.87274328305,154392129.0,201955995.0,202891410.0,239499683.0,46785441.0,103096326.0,277956006.0,222782072.0,25487977.0,268465690.0,172243191.0,36152207.0,241079143.0,40368065.0,256477768.0,178552820.0,19309173.0,98468421.0
128,INE238A01034,2020,443850.4203551221,5765034.0,212185018.0,268785338.0,33491623.0,228679500.0,191682080.0,63908443.0,152882066.0,262387129.0,170999652.0,61214581.0,145767139.0,149389310.0,248317278.0,10400107.0,192444962.0,242005417.0,53134039.0
129,INE238A01034,2021,448829.67958025646,258190137.0,35569807.0,133400703.0,38776961.0,24374343.0,250001186.0,264426738.0,92496976.0,127113760.0,251519290.0,191939053.0,134754441.0,31829548.0,10998628.0,123016555.0,4987114.0,18870281.0,99105588.0
130,INE238A01034,2022,472621.9298295077,258058788.0,199098837.0,194756900.0,240869950.0,142760040.0,132932754.0,1813988.0,235953595.0,275971927.0,207753873.0,30063678.0,168537471.0,214217005.0,26082786.0,28145964.0,189146140.0,87496544.0,226946405.0
131,INE238A01034,2023,413450.6146324885,247008187.0,76899787.0,159122518.0,140947310.0,272533000.0,234964960.0,39684825.0,67952739.0,268639648.0,72103948.0,11482556.0,225125382.0,53528720.0,233959346.0,112047614.0,146573794.0,156051413.0,36501749.0
132,KR7271560005,2013,313354.23315020924,22871071.0,248551838.0,236122329.0,264162981.0,199384857.0,267531461.0,281572492.0,90492788.0,186477194.0,254188128.0,273342538.0,115206806.0,186819885.0,109608862.0,78796485.0,106634538.0,38784218.0,257680193.0
133,KR7271560005,2014,302825.18275121273,173240181.0,97418879.0,42809413.0,217137449.0,249484978.0,256934012.0,170866018.0,167610668.0,158399382.0,22797691.0,93474244.0,266496718.0,287622827.0,179311904.0,209627429.0,203538965.0,150626112.0,281165899.0
134,KR7271560005,2015,320352.48434829776,2246678.0,37145575.0,158320073.0,72145293.0,200816447.0,189962926.0,704422.0,156207373.0,6513287.0,258818614.0,251335550.0,46596823.0,82115102.0,74449765.0,247291133.0,4450401.0,25309233.0,283178200.0
135,KR7271560005,2016,341583.6740466557,50713800.0,41300124.0,182067807.0,276723778.0,129492718.0,227702226.0,184370033.0,16906098.0,240360528.0,273936275.0,143281864.0,74182891.0,154943069.0,342189.0,40733849.0,167969723.0,98595517.0,14675472.0
136,KR7271560005,2017,333471.0053551323,21210183.0,172948209.0,167698791.0,55898833.0,142811306.0,151828593.0,82966421.0,50763409.0,181142490.0,161206580.0,40898156.0,251448988.0,226262165.0,85899304.0,16782731.0,138198400.0,95197233.0,100121090.0
137,KR7271560005,2018,347899.0534423646,246420910.0,137202578.0,57233601.0,121898006.0,104831165.0,129694138.0,205246445.0,100236366.0,172348340.0,91806524.0,26778434.0,116135634.0,261182353.0,37485024.0,175500071.0,5458745.0,67302180.0,157506082.0
138,KR7271560005,2019,309634.1544571843,198182644.0,285491958.0,89341377.0,25150781.0,133232682.0,146966710.0,264830768.0,14629191.0,102836381.0,85024341.0,235187039.0,272456926.0,183399544.0,111140647.0,128518506.0,134588030.0,63923320.0,242822207.0
139,KR7271560005,2020,304058.3296029424,167831171.0,102962818.0,26471049.0,35724167.0,79939731.0,82659246.0,221430505.0,48282041.0,231158335.0,10353757.0,145702181.0,203235707.0,74354127.0,276067478.0,31377516.0,119112820.0,73548251.0,18569822.0
140,KR7271560005,2021,329185.7855810986,186507765.0,36269478.0,89966441.0,80914101.0,256590362.0,207600304.0,270812101.0,46602217.0,233084088.0,158631418.0,209283803.0,78645901.0,161858067.0,288298401.0,276918569.0,24232016.0,237608746.0,89233658.0
141,KR7271560005,2022,293959.3526955791,157730965.0,177747896.0,178288154.0,2314379.0,40621529.0,279736404.0,8474252.0,147996569.0,101687393.0,183155119.0,284786792.0,274755172.0,233623024.0,249319925.0,168465843.0,67899509.0,240716392.0,144799922.0
142,KR7271560005,2023,334697.89591158484,49491086.0,230909307.0,83869755.0,142017776.0,99619826.0,214231515.0,104312340.0,207645680.0,72291926.0,153464432.0,6967645.0,60948893.0,251584504.0,287464098.0,102730054.0,14354792.0,219236922.0,196856435.0
143,US2227955026,2013,329300.05750568566,152540175.0,88676825.0,287621693.0,97158917.0,261255961.0,135178624.0,75567336.0,197046730.0,31532102.0,133921517.0,38087967.0,47057027.0,19327050.0,144627044.0,107799005.0,203133661.0,250234000.0,132328590.0
144,US2227955026,2014,323769.94477421255,83582220.0,271133369.0,264495980.0,198291908.0,206621404.0,149195997.0,153980375.0,85805012.0,251706314.0,180622355.0,14315961.0,278693149.0,203946202.0,62692772.0,3254109.0,9510884.0,155695484.0,62857991.0
145,US2227955026,2015,329669.57358483743,33936501.0,111686643.0,33038748.0,139955770.0,864296.0,258040302.0,132573343.0,137498831.0,189460334.0,49143524.0,159675420.0,277382212.0,25281511.0,202755649.0,225328648.0,110551227.0,53299319.0,20429357.0
146,US2227955026,2016,362358.04972287617,122596944.0,39959065.0,106630057.0,15383563.0,204927999.0,215706656.0,155435845.0,215337656.0,211478970.0,258421938.0,209971249.0,12041287.0,7580977.0,38650629.0,79123514.0,31327201.0,82641065.0,43892964.0
147,US2227955026,2017,411272.1924059079,169927879.0,41853326.0,106983529.0,91240665.0,14869218.0,245178885.0,95735703.0,83681575.0,167418045.0,244956482.0,245475303.0,236464729.0,166315772.0,92619852.0,262287273.0,7680108.0,3267908.0,192778159.0
148,US2227955026,2018,451732.486821208,214615903.0,55417205.0,256101008.0,224125390.0,37460033.0,178095133.0,19945710.0,243046860.0,90864800.0,286275362.0,240939036.0,179558241.0,238196451.0,3169327.0,211806694.0,211333761.0,281931677.0,144425918.0
149,US2227955026,2019,466570.63133858447,251238481.0,227180175.0,200053139.0,162579038.0,167399244.0,274213760.0,199790442.0,172942517.0,9557141.0,148699223.0,95489151.0,118475104.0,140891292.0,1483717.0,157363507.0,113060678.0,98849288.0,266389997.0
150,US2227955026,2020,516883.2494171942,132034085.0,189974389.0,204064821.0,175953463.0,240342298.0,32857264.0,120419524.0,88525048.0,239833447.0,228572842.0,160843939.0,185708860.0,51021817.0,178658791.0,58948051.0,143984119.0,113718911.0,132532231.0
151,US2227955026,2021,445346.7818384009,1748996.0,46736678.0,138310240.0,163773580.0,124776743.0,186932836.0,233720939.0,88292327.0,270387938.0,188988511.0,90821088.0,234275773.0,254595965.0,268240044.0,288395472.0,117711759.0,208750124.0,284936094.0
152,US2227955026,2022,500503.9206413205,157482726.0,120882983.0,100802556.0,113027713.0,92969060.0,26656164.0,214936996.0,196593882.0,143231595.0,285378256.0,127046364.0,155296906.0,116926916.0,78231015.0,192471277.0,29065859.0,15050913.0,90713215.0
153,US2227955026,2023,558498.5982788756,278129071.0,87543045.0,13885723.0,94127102.0,170666340.0,245907931.0,72777830.0,270524324.0,8910247.0,205008501.0,134968570.0,57116523.0,167570006.0,94620083.0,37593811.0,138101576.0,187160472.0,190924177.0
154,US92243A2006,2013,322678.4474569038,65861706.0,26804533.0,209882985.0,14454742.0,56643559.0,269384298.0,33156655.0,251777159.0,227635705.0,236749534.0,46105707.0,260619016.0,67166001.0,6156187.0,31638082.0,44985805.0,31120797.0,266001253.0
155,US92243A2006,2014,365715.2846434195,51104634.0,76262516.0,200742123.0,245662498.0,221879160.0,151014127.0,255075730.0,83441167.0,234021585.0,141353820.0,48900916.0,217068629.0,67973405.0,275932703.0,155457386.0,179716372.0,34401527.0,71602592.0
156,US92243A2006,2015,419983.24923240556,156175475.0,31036417.0,244622128.0,223380053.0,64244557.0,17606451.0,232945009.0,246218924.0,93599013.0,108008189.0,179885361.0,193450538.0,107689098.0,249467132.0,129047046.0,254368813.0,127237084.0,13115895.0
157,US92243A2006,2016,422401.9320642076,8619026.0,61958577.0,270680565.0,22900006.0,269048411.0,103792112.0,263536597.0,31542703.0,285760672.0,89273374.0,128314976.0,179539112.0,146069945.0,226288757.0,61951338.0,43974166.0,121358284.0,153430973.0
158,US92243A2006,2017,481823.8019102505,270176079.0,275035814.0,124010063.0,87385436.0,66081791.0,267532914.0,239644711.0,273702178.0,246457801.0,126009272.0,201367573.0,261872867.0,220183836.0,186791940.0,112709585.0,87413484.0,73367393.0,91862576.0
159,US92243A2006,2018,445137.86819402344,153547410.0,28667309.0,178805578.0,178353806.0,70137670.0,265451284.0,194046874.0,227480763.0,84914346.0,204421920.0,13345522.0,273772409.0,178200214.0,265445853.0,161345663.0,79108678.0,266224657.0,38785359.0
160,US92243A2006,2019,418239.7086734006,256468780.0,73614884.0,187283732.0,209781787.0,25948567.0,12933677.0,79519576.0,241994097.0,69465922.0,143477925.0,214894257.0,229749583.0,56790004.0,194108087.0,224015694.0,22536802.0,30935851.0,32374257.0
161,US92243A2006,2020,368032.3879141701,23632645.0,152033823.0,110910475.0,87125200.0,39153475.0,127498960.0,81467410.0,75133558.0,41525299.0,112642140.0,153619356.0,133074396.0,88544568.0,205651796.0,116059898.0,276994225.0,248565068.0,56645033.0
162,US92243A2006,2021,416010.9392877389,41031535.0,207018981.0,37705873.0,239340332.0,244996398.0,227630153.0,171112912.0,26884174.0,81560865.0,163570509.0,85371246.0,202446763.0,137531532.0,157192996.0,185265095.0,28516360.0,204898236.0,234331721.0
163,US92243A2006,2022,414705.57098484895,46459042.0,212082725.0,69399018.0,87531589.0,286632651.0,205966446.0,32122459.0,177922756.0,69392145.0,106471427.0,24939721.0,248190596.0,240354071.0,24064883.0,227381297.0,75954813.0,83383188.0,91969240.0
164,US92243A2006,2023,473238.65360253095,240044861.0,286313949.0,41834411.0,95448560.0,193921785.0,29355248.0,200497541.0,44300336.0,66470043.0,284553842.0,222852759.0,80664826.0,92512044.0,180885305.0,175020600.0,236036372.0,102248787.0,148184389.0
165,MYL2089OO000,2013,319422.3130902189,57669584.0,146732620.0,235081542.0,34469861.0,141295966.0,228021154.0,213135911.0,161303020.0,102610380.0,45468520.0,31649891.0,112728757.0,243791628.0,240717053.0,269108654.0,259530982.0,100531722.0,128175729.0
166,MYL2089OO000,2014,337604.7110216486,279072428.0,77933182.0,158487989.0,194219676.0,136677005.0,72911580.0,63424001.0,108290304.0,151763402.0,157866278.0,95578916.0,283404256.0,54292896.0,72063823.0,267236882.0,201074174.0,53041459.0,112355668.0
167,MYL2089OO000,2015,313558.8202430555,151678386.0,273614982.0,97406260.0,21331750.0,269980779.0,155727760.0,84332193.0,183165103.0,270136991.0,251270508.0,238874183.0,75220092.0,170662857.0,227932249.0,265855672.0,193685178.0,49464741.0,41993578.0
168,MYL2089OO000,2016,349092.8272583786,287353807.0,252917851.0,230795626.0,279723933.0,77569846.0,249158338.0,165204604.0,9162553.0,279989944.0,164249880.0,116411204.0,188570604.0,58155847.0,103078404.0,116568429.0,224090443.0,151983452.0,126129575.0
169,MYL2089OO000,2017,328469.9518631688,155207832.0,80215292.0,232756095.0,179546211.0,267676376.0,84625212.0,192722627.0,148668806.0,136389025.0,268535076.0,32368446.0,218349688.0,126977028.0,59071526.0,228074582.0,16572231.0,47628255.0,143441559.0
170,MYL2089OO000,2018,363762.3102183264,97652183.0,218493968.0,79275825.0,97301107.0,207042349.0,185980896.0,1868720.0,265729701.0,246290945.0,199839940.0,147047769.0,172260518.0,95332876.0,22189441.0,284696922.0,254354080.0,68832817.0,184748274.0
171,MYL2089OO000,2019,319558.3432366461,43800782.0,240245765.0,233069708.0,271108294.0,230211822.0,171564196.0,286707988.0,237622810.0,168648044.0,191468179.0,256902478.0,109803602.0,190975485.0,146047413.0,212533194.0,40469504.0,264471869.0,268980576.0
172,MYL2089OO000,2020,308083.285563758,127166333.0,106215746.0,87986633.0,110150107.0,52336801.0,222750265.0,127043785.0,45314844.0,43635732.0,191946230.0,64885167.0,192516277.0,80245087.0,175443269.0,269181200.0,98712620.0,224874017.0,243265246.0
173,MYL2089OO000,2021,322850.4192997663,137951903.0,130706977.0,67408994.0,15262365.0,68116621.0,258097398.0,11392594.0,258954268.0,271033553.0,240276509.0,282901147.0,15497427.0,213458346.0,87377982.0,187761618.0,148556205.0,64389084.0,73673175.0
174,MYL2089OO000,2022,326905.20994617033,111123548.0,91207148.0,92878239.0,261608256.0,13897313.0,87268877.0,9751240.0,88530902.0,233385115.0,285702204.0,141412543.0,172844581.0,14094919.0,231407950.0,114902268.0,29340300.0,156817220.0,129796665.0
175,MYL2089OO000,2023,366997.4833935918,268531472.0,67672152.0,102419756.0,281546668.0,40690699.0,260042946.0,230392111.0,162587066.0,228692732.0,41005472.0,55368730.0,61489729.0,226752587.0,70373000.0,111793089.0,278569629.0,61552141.0,285698227.0
176,US46565G1040,2013,313910.626190492,142630966.0,6962696.0,185109102.0,212466893.0,6362980.0,151452181.0,270843813.0,2635024.0,265372605.0,,244742143.0,10613200.0,30839757.0,41659354.0,162058478.0,221214906.0,62872456.0,63742429.0
177,US46565G1040,2014,297390.1249462098,29340492.0,222011474.0,198995066.0,164620307.0,209911815.0,278956865.0,207207305.0,245383247.0,21398951.0,188016423.0,143951175.0,226625982.0,62744343.0,248230439.0,267352850.0,206457378.0,275218818.0,205292923.0
178,US46565G1040,2015,296805.0490465876,201807981.0,31692533.0,192588802.0,245440286.0,45004931.0,144156646.0,254860303.0,48144844.0,250358512.0,179481101.0,261829572.0,287348621.0,218623782.0,38178288.0,111438092.0,34577984.0,99022062.0,53955318.0
179,US46565G1040,2016,308959.2453641517,30453867.0,147444938.0,242032661.0,197183514.0,209157883.0,191616104.0,46816168.0,138730283.0,110189462.0,210719550.0,237513762.0,6664398.0,185875611.0,93072933.0,150270344.0,197830602.0,130922873.0,23401092.0
180,US46565G1040,2017,332451.4401949316,245005208.0,8948785.0,238366620.0,120888517.0,117485045.0,193603015.0,242648245.0,33236885.0,136834293.0,138102533.0,111213958.0,1136979.0,181701037.0,154863306.0,195077475.0,196311593.0,116275369.0,95713668.0
